name,value,similarity,value_rank,similarity_rank
Mo2O5OH,36.24568319181981,0.6734691262245178,440.0,7664.0
CsPbI3,36.24,0.7114243507385254,441.0,4255.0
YbI2,36.196520437996185,0.6807396411895752,442.0,7202.0
LiAlTe2,36.18298067779015,0.6334065198898315,443.0,9057.0
Y0.1Zr0.9O2,36.112270678857264,0.7036019563674927,444.0,5095.0
BeS,36.10469770806951,0.6564203500747681,445.0,8454.0
CaMg2Sb2,36.09761039279213,0.6765502095222473,446.0,7470.0
NdSb,36.09548263802285,0.7120198607444763,447.0,4186.0
CuRhO2,36.07782738308342,0.7339992523193359,448.0,1956.0
AgB2,36.07729355651146,0.686942458152771,449.0,6713.0
Cs2AuAuCl6,36.02039364208538,0.6732080578804016,450.0,7675.0
PuAl3,35.96989319300937,0.6528735756874084,451.0,8581.0
Ag3AuTe2,35.95600842284561,0.6642069220542908,452.0,8137.0
Zn3P2,35.94398183875532,0.6657615900039673,453.0,8065.0
PbOPb,35.92603386542939,0.7255337238311768,454.0,2740.0
BaPrO3,35.92466866617853,0.7327818870544434,455.0,2060.0
ZrPtSi,35.88206981127976,0.6769394874572754,456.0,7444.0
IK1,35.82407396357036,0.7583831548690796,457.0,605.0
CaBe2Ge2,35.823293217845176,0.6851746439933777,458.0,6859.0
TiCoSb,35.79707964767111,0.6839123368263245,459.0,6958.0
CeBi,35.758613895696136,0.691842257976532,460.0,6263.0
Ba0.5Sr0.5TiO3,35.73,0.6990089416503906,461.0,5555.0
WN2,35.69851275707529,0.7384835481643677,462.0,1578.0
PdI2,35.65701887093718,0.7228168845176697,463.0,3008.0
LiBr,35.64181303114564,0.6894734501838684,464.0,6469.0
(Al0.5Ga0.5)Sb,35.63,0.732292890548706,465.0,2099.0
Cd(OH)2,35.62390098815338,0.723425567150116,466.0,2949.0
KCuF3,35.611672429826314,0.8045862913131714,467.0,66.0
SnS,35.606467356015145,0.6879112720489502,468.0,6620.0
CeAu2Si2,35.59595046227168,0.6905407905578613,469.0,6365.0
hydrogen,35.54243153500038,0.7032130360603333,470.0,5128.0
AuAlO2,35.52870530581124,0.791354238986969,471.0,155.0
MoSe2,35.526538250002275,0.6963481903076172,472.0,5806.0
InP,35.478258469925215,0.6941209435462952,473.0,6029.0
B12P2,35.463689088543326,0.7613875269889832,474.0,523.0
CeNi,35.43777978686276,0.6826324462890625,475.0,7060.0
BiF3,35.43602340686208,0.7561312913894653,476.0,674.0
Co2Ta,35.42457193474547,0.6955088973045349,477.0,5877.0
IOPr,35.41880659494051,0.8259456753730774,478.0,3.0
SnSeS,35.41,0.6616071462631226,479.0,8252.0
MgAl2C2,35.38880364151636,0.6726660132408142,480.0,7714.0
BaEu2Mn2O7,35.382136753923284,0.6879819631576538,481.0,6612.0
NaH,35.38128639054895,0.6871723532676697,482.0,6691.0
Li2ZnGe,35.360020183984794,0.6824521422386169,483.0,7073.0
CaP,35.31120026663551,0.7561577558517456,484.0,672.0
LiNbWO6,35.31,0.6762933731079102,485.0,7487.0
Co3W,35.285563492396776,0.6626249551773071,486.0,8210.0
Pd3Sn,35.26373143129058,0.7183661460876465,487.0,3511.0
Pb0.5Sn0.5Te,35.23,0.6928215622901917,488.0,6167.0
Ba2BiSbO6,35.212926252641005,0.704391598701477,489.0,4997.0
Li0.5TiO2,35.13643950071847,0.7041534781455994,490.0,5031.0
Ba2MnMoO6,35.10203029459681,0.7041429281234741,491.0,5033.0
KBH4,35.10181514487506,0.6819908618927002,492.0,7118.0
NaZnSb,35.08,0.655383825302124,493.0,8494.0
Ba2FeMoO6,35.03222052758008,0.6794875264167786,494.0,7279.0
LiBaP,35.023508622989524,0.6367666125297546,495.0,8999.0
EuZn2Ge2,34.9979153623477,0.7235774397850037,496.0,2929.0
AlN,34.98284363386117,0.6973956227302551,497.0,5715.0
Cu3SbSe4,34.97,0.7116193175315857,498.0,4230.0
CoP2,34.961446852466004,0.6906644701957703,499.0,6352.0
CaMg2Bi2,34.924749446099604,0.7108416557312012,500.0,4329.0
CsSnCl3,34.89,0.6896883845329285,501.0,6452.0
CePt2In7,34.88917071617864,0.7043125033378601,502.0,5008.0
MgI2,34.881836392047326,0.7119752764701843,503.0,4188.0
AgCoO2,34.87782752964666,0.6769548058509827,504.0,7443.0
LaRu3Si2,34.85657328941068,0.7894106507301331,505.0,167.0
LiReO3,34.78777095569143,0.6874220967292786,506.0,6659.0
CaIn2,34.758562776849686,0.7119553089141846,507.0,4191.0
HfSi2,34.74639752390898,0.7460117340087891,508.0,1097.0
BiOI,34.737529387387205,0.7007201313972473,509.0,5382.0
NdCaAlO4,34.73,0.6625215411186218,510.0,8218.0
ZnSnP2,34.72509120758985,0.6418639421463013,511.0,8881.0
Sb,34.70003533220994,0.6960822343826294,512.0,5834.0
CePt3,34.62495812774841,0.6953095197677612,513.0,5902.0
PbCl2,34.571301823069064,0.6722021698951721,514.0,7739.0
CsGeCl3,34.47,0.688129723072052,515.0,6591.0
CuCoO2,34.469017555850634,0.7217235565185547,516.0,3136.0
CeO2,34.46836463603002,0.7535744309425354,517.0,765.0
Ba2MnWO6,34.34845725899921,0.7214722633361816,518.0,3160.0
PrSb,34.32437341456801,0.7367278933525085,519.0,1720.0
CeO,34.307345690384366,0.7543999552726746,520.0,733.0
LiCuO,34.29219709220327,0.626097559928894,521.0,9170.0
Cu3AsS4,34.27,0.7328498959541321,522.0,2053.0
MgS,34.23493180532955,0.6873408555984497,523.0,6668.0
NaCl,34.209047695367914,0.6314198970794678,524.0,9094.0
PdMg,34.20499845013001,0.7171332836151123,525.0,3638.0
Ni23B6,34.18987601083244,0.5781339406967163,526.0,9415.0
Na2LiAlH6,34.171879344884765,0.6823186874389648,527.0,7090.0
CeRhIn5,34.15408109640623,0.7137789130210876,528.0,4006.0
TiOF2,34.13,0.7285434007644653,529.0,2431.0
FeP4,34.12776145804288,0.6928941011428833,530.0,6156.0
PrSe2,34.124208947111946,0.7118009328842163,531.0,4215.0
Ce2Zn17,34.12282211466665,0.6974218487739563,532.0,5712.0
PbSiO3,34.09762296579774,0.7065443992614746,533.0,4788.0
CdSe,34.087126301274374,0.6788392066955566,534.0,7316.0
SeBr2,34.06144163110934,0.8145860433578491,535.0,16.0
NaDyO2,34.04269531963054,0.6941813826560974,536.0,6019.0
BaLa(FeTi)O6,34.04,0.7281302213668823,537.0,2481.0
Bi2O2Se,34.02445976430273,0.7192684412002563,538.0,3400.0
NaTe,33.99,0.6566645503044128,539.0,8447.0
BiMg2PO6,33.97,0.7192729711532593,540.0,3399.0
La2CoMnO6,33.943115200208545,0.8124954700469971,541.0,24.0
GaSb,33.926447479265825,0.7380957007408142,542.0,1602.0
Ni0.9Zn0.1O,33.88983154160419,0.7185947895050049,543.0,3485.0
NaCrS2,33.83522835326957,0.7570608854293823,544.0,640.0
BaSe,33.80648677478629,0.6956259608268738,545.0,5869.0
PbZr0.5Ti0.5O3,33.79,0.7044928669929504,546.0,4990.0
LuGa3,33.703197726974565,0.6664600372314453,547.0,8027.0
YOCl,33.68591422706645,0.7001777291297913,548.0,5444.0
ZnGa2Te4,33.58792113572609,0.6335562467575073,549.0,9053.0
Tl9SbSe6,33.52661297837956,0.6253926753997803,550.0,9179.0
MgTe,33.4531790065773,0.6857693195343018,551.0,6808.0
RbI,33.4504542172821,0.7155677080154419,552.0,3826.0
NdO,33.360564474103406,0.7518734931945801,553.0,832.0
ZnSiP2,33.24358791408521,0.6889930367469788,554.0,6510.0
ThGeO4,33.23213529733488,0.7265806794166565,555.0,2634.0
AgCrS2,33.20978099488178,0.70301353931427,556.0,5152.0
Zn3As2,33.16795083835923,0.7041682600975037,557.0,5029.0
Sr2CaWO6,33.154895116032826,0.6953105926513672,558.0,5901.0
CeCoIn5,33.116121496365444,0.6497855186462402,559.0,8674.0
LiBiO2,33.104625509032175,0.6712335348129272,560.0,7786.0
CsPbCl3,33.09391080761415,0.699758768081665,561.0,5490.0
CePdIn,33.075797794801346,0.7136051654815674,562.0,4020.0
ZrMo2O8,33.0331431349821,0.7227621674537659,563.0,3016.0
NaInS2,33.00699065103115,0.7049002647399902,564.0,4952.0
NaLaS2,33.0,0.6873791813850403,565.0,6662.0
P,32.950287684102804,0.48568814992904663,566.0,9455.0
ZnSe,32.9445495516581,0.6672080755233765,567.0,7987.0
In2Se3,32.93579404873591,0.6437286138534546,568.0,8843.0
BaSnF4,32.91,0.7639079689979553,569.5,468.0
RuSe2,32.91,0.7113566994667053,569.5,4265.0
MgH2,32.85680429292608,0.7147385478019714,571.0,3908.0
Ge3N4,32.8492365027798,0.7338230013847351,572.0,1972.0
Li2Te,32.81458125924223,0.6556001305580139,573.0,8484.0
ScAuGe,32.77778202749081,0.6872811913490295,574.0,6676.0
GaS,32.74582833043505,0.7702464461326599,575.0,363.0
ZnRh2O4,32.690804487649395,0.6635707020759583,576.0,8170.0
CuGaTe2,32.6692193523966,0.6694680452346802,577.0,7875.0
NaK(BH4)2,32.660257725532134,0.7284940481185913,578.0,2437.0
TlBiSe2,32.6510936275368,0.676701009273529,579.0,7458.0
FeAl3Si2,32.61594749597409,0.7244399189949036,580.0,2842.0
LiCuO2,32.552535144893135,0.6841844916343689,581.0,6939.0
Cu3N,32.54695419147916,0.691453218460083,582.0,6295.0
CuScO2,32.54135825867809,0.7293577194213867,583.0,2358.0
CdSiP2,32.536230205101326,0.7483474016189575,584.0,982.0
PtCl2,32.495871115922725,0.7283233404159546,585.0,2457.0
Li2TiO3,32.49,0.67161625623703,586.0,7762.0
CePb3,32.48937872753653,0.6966109275817871,587.0,5782.0
MgRh2O4,32.44444525177991,0.690654993057251,588.0,6355.0
CuClCu2TeS3,32.433413272799285,0.6314098238945007,589.0,9095.0
Pt25Rh75,32.42795595554321,0.7498559355735779,590.0,921.0
ZnI2,32.42179422132877,0.6842366456985474,591.0,6936.0
Tl9BiTe6,32.4024193422275,0.7028945088386536,592.0,5169.0
Mg0.50Zn0.50O,32.39,0.7429583668708801,593.0,1282.0
KBr,32.37839150417014,0.740754246711731,594.0,1419.0
ThGa2,32.34709071674178,0.7281834483146667,595.0,2475.0
OScOH,32.27976269362926,0.6765868067741394,596.0,7468.0
TlCu3S2,32.2792382572466,0.6433717012405396,597.0,8850.0
HfNiSn,32.26511807504361,0.736072838306427,598.0,1781.0
VB1,32.26007433818531,0.7200220227241516,599.0,3313.0
TlSbS2,32.25066979429448,0.6209036111831665,600.0,9227.0
Ba2Zn0.5Ti0.5TaO6,32.21,0.663429856300354,601.0,8173.0
VOs,32.160899646940926,0.7213190793991089,602.0,3174.0
TiPtSi,32.144826105016854,0.7218797206878662,603.0,3115.0
PbBi2Te4,32.14,0.7139946818351746,604.0,3981.0
Ba2FeWO6,32.1297308706654,0.688064694404602,605.0,6603.0
Bi2Te2S1,32.07,0.7196288108825684,606.0,3359.0
Sr2PdO3,32.054522087843644,0.6794163584709167,607.0,7284.0
PrSe1.9,32.04628109424758,0.7087519764900208,608.0,4570.0
Na4Sn4,32.042531927009286,0.693171501159668,609.0,6126.0
CdI2,31.951081993966408,0.7201955318450928,610.0,3305.0
ZnGeAs2,31.92159681988125,0.6655415892601013,611.0,8077.0
SnS0.5Se0.5,31.91,0.7180213332176208,612.0,3547.0
Sr2FeTaO6,31.84,0.6196334362030029,613.0,9236.0
V3Sn,31.828185410439183,0.7215539813041687,614.0,3149.0
Al2FeZr6,31.792984043716835,0.8178562521934509,615.0,9.0
ZrTe,31.76201103855764,0.6891019344329834,616.0,6499.0
ThH2,31.756433724610535,0.7174416780471802,617.0,3598.0
SSOs,31.67,0.7385852932929993,618.0,1573.0
LiCl,31.65058833563824,0.6943936944007874,619.0,5997.0
SrMn0.5Ti0.5O3,31.64,0.7076674103736877,620.0,4680.0
ZrPtSn,31.62,0.6574226021766663,621.0,8420.0
TlF,31.56396116447197,0.6932480931282043,622.0,6117.0
Sr2Bi2O5,31.56034383203195,0.6600483059883118,623.0,8318.0
ZnS,31.55204561395756,0.7192473411560059,624.0,3403.0
Ba3SrTa2O9,31.55077912404085,0.6679983735084534,625.0,7959.0
Ag2Se,31.53700759565203,0.6900848150253296,626.0,6411.0
LaZnAsO,31.519790236992264,0.8087242841720581,627.0,43.0
HfB2,31.50278151339277,0.7132435441017151,628.0,4059.0
LaTaON2,31.48264233366183,0.7136111259460449,629.0,4019.0
(TaSe4)2I,31.472590121765062,0.7275066375732422,630.0,2542.0
LiSi2N3,31.448568600314413,0.6627601385116577,631.0,8204.0
AlPO4,31.44288256755659,0.7608553171157837,632.0,536.0
ThB2C,31.441139916144344,0.7336907386779785,633.0,1980.0
KCdF3,31.4371117200768,0.7657060623168945,634.0,427.0
Bi2Zr2O7,31.392983580430432,0.7407527565956116,635.0,1420.0
PbSb2Te4,31.390110567847447,0.6774618029594421,636.0,7410.0
Bi2Te2Se,31.39,0.6868360042572021,637.0,6727.0
Nd2AlO3N,31.388267051464137,0.6357282400131226,638.0,9019.0
SmOBr,31.364337130168675,0.7478396892547607,639.0,1005.0
Ba2GdNbO6,31.36,0.7097129821777344,640.0,4462.0
CdTiO3,31.33123539378964,0.7447763085365295,641.0,1170.0
PtS,31.327873576299314,0.6722398996353149,642.0,7734.0
BC1,31.31,0.7217715382575989,643.0,3128.0
(Ag6Ge4P12)Ge6,31.28901841774957,0.7266358733177185,644.0,2628.0
PbS,31.28575706071141,0.7317218780517578,645.0,2145.0
LiYS2,31.259998303850765,0.6537421345710754,646.0,8551.0
ZnSnAs2,31.21226131546175,0.6554017663002014,647.0,8493.0
NiN,31.208143369846848,0.6843127608299255,648.0,6931.0
HfGe2,31.199226018586373,0.735360860824585,649.0,1849.0
Ba3SiO5,31.18706018241536,0.7074363827705383,650.0,4698.0
CeGa2Al2,31.181594106460327,0.6714839935302734,651.0,7771.0
(GaP)GaAs,31.13,0.737594723701477,652.0,1644.0
CoSP,31.11,0.6921370625495911,653.0,6236.0
BaPaO3,31.103423945077363,0.7058656811714172,654.0,4851.0
Pb(Mg0.5W0.5)O3,31.0997737442312,0.7285773754119873,655.0,2426.0
SiC2N4,31.09665357197721,0.798918604850769,656.0,100.0
ZrNCl,31.090791600415912,0.6842608451843262,657.0,6935.0
PPOs,31.07867553481391,0.7288972735404968,658.0,2393.0
AuI,31.06944312641441,0.6660932898521423,659.0,8045.0
FeVSb,31.054011550912445,0.6419665813446045,660.0,8877.0
ZnGa2Se4,31.022271651817388,0.6030833125114441,661.0,9343.0
Ni2Zn11,31.02170520486381,0.6374516487121582,662.0,8986.0
TmGa3,31.010745458422004,0.7166764736175537,663.0,3690.0
NdGaO3,31.008889973913607,0.7115117311477661,664.0,4243.0
Zn3SmP3,30.99694299593408,0.6903057098388672,665.0,6390.0
SrRh2,30.94796802227023,0.7153831124305725,666.0,3843.0
InSb,30.939733075245872,0.6464298963546753,667.0,8772.0
NaBeH3,30.88048966442088,0.6999468207359314,668.0,5471.0
BaCrO3,30.870284013084284,0.723756730556488,669.0,2905.0
AgAlS2,30.86983341651017,0.6869260668754578,670.0,6716.0
CePtIn,30.75069715656529,0.7255963087081909,671.0,2735.0
Li2Se,30.727675947722613,0.6461970210075378,672.0,8777.0
RbCdF3,30.72140058288157,0.7082138657569885,673.0,4631.0
SrS,30.70905531018505,0.6134917736053467,674.0,9289.0
Th,30.70061098207036,0.7061723470687866,675.0,4820.0
HfGeO4,30.70046139683053,0.7344567179679871,676.0,1918.0
CeCoGe3,30.69530067450724,0.6381757855415344,677.0,8971.0
CuZn2InTe4,30.67,0.6792244911193848,678.0,7296.0
LiZnN,30.657376336647637,0.6778596639633179,679.0,7383.0
CoAsS,30.642328483219977,0.7098443508148193,680.0,4446.0
Lu2S3,30.61178373494356,0.6783204078674316,681.0,7359.0
Pb3(PO4)2,30.59270093066125,0.7536640763282776,682.0,761.0
ZnGa2S4,30.58704749457245,0.6389662027359009,683.0,8947.0
CeAlSi2,30.57466866623905,0.6757853031158447,684.0,7515.0
NH4Br,30.57,0.697119414806366,685.0,5736.0
HgMoO4,30.559415261700355,0.7527455687522888,686.0,793.0
AlH3,30.55126927526723,0.7772518992424011,687.0,264.0
LiGaTe2,30.50254498065825,0.6459354162216187,688.0,8782.0
Mg3P2,30.49567146096528,0.6936965584754944,689.0,6074.0
Ca0.5Mn0.5O,30.48,0.7244344353675842,690.0,2843.0
Ba3ZrNb4O15,30.47,0.6886066198348999,691.0,6545.0
Tl9BiSe6,30.46,0.6952996850013733,692.0,5903.0
CoPO4,30.45035699725829,0.6934476494789124,693.0,6099.0
BaTaO2N,30.45,0.7081549167633057,694.0,4636.0
TmCl3,30.42793431921861,0.6268107891082764,695.0,9161.0
CeCu5,30.377720384542137,0.6845034956932068,696.0,6912.0
ScAlOC,30.351862236592392,0.7163407206535339,697.0,3724.0
TlGaTe2,30.324954413209447,0.6772196292877197,698.0,7425.0
UP4U,30.313252847186583,0.7281746864318848,699.0,2477.0
ZnIn2Te4,30.30238016626196,0.6366749405860901,700.0,9001.0
CaI2,30.28795468181045,0.7202751040458679,701.0,3294.0
Sr2FeWO6,30.272609643039303,0.666054904460907,702.0,8046.0
ThS2,30.257413002185363,0.743572473526001,703.0,1237.0
CdRh2O4,30.249120367370463,0.7244293093681335,704.0,2844.0
LiMgN,30.16,0.655545711517334,705.0,8485.0
NaRhO2,30.13100075149657,0.7080239653587341,706.0,4646.0
TmIn3,30.09445042015345,0.683056116104126,707.0,7025.0
Cd0.5Mg0.5Te,30.0,0.7220014929771423,708.0,3096.0
CuIr2S4,29.99139822482372,0.7187386155128479,709.0,3468.0
(CH3NH3)PbBr3,29.971384628836603,0.6878097653388977,710.0,6626.0
InAs,29.93729966665405,0.7142938375473022,711.0,3954.0
BaZrO3,29.921426819190398,0.7141112089157104,712.0,3970.0
ZnP4,29.91881257580859,0.6946628093719482,713.0,5965.0
PbAl12O19,29.87735504038249,0.6808254718780518,714.0,7196.0
SrCl2,29.875277648266536,0.577196478843689,715.0,9417.0
SrZrO3,29.871585883093136,0.7183391451835632,716.0,3513.0
LaAlO3,29.865934036693268,0.7199196219444275,717.0,3325.0
HgBr,29.8454173839195,0.7535638809204102,718.0,766.0
ThNCl,29.84199654506405,0.6961847543716431,719.0,5822.0
MgSiP2,29.834279545729046,0.7316667437553406,720.0,2151.0
Ba2ZnWO6,29.82904283973712,0.7190219163894653,721.0,3430.0
PuSb,29.82681755706155,0.6994025707244873,722.0,5517.0
CuSCN,29.82500007065864,0.7302696108818054,723.0,2274.0
ZrSi2,29.777371315090665,0.7163193821907043,724.0,3728.0
NH4I,29.773988494781108,0.6932019591331482,725.0,6121.0
SrH2,29.745487999933147,0.6317855715751648,726.0,9085.0
ErGa3,29.72587170803448,0.7361844182014465,727.0,1767.0
BiPO4,29.72538379704458,0.7237290143966675,728.0,2908.0
B12O2,29.72082610766776,0.7622977495193481,729.0,503.0
AgHg,29.71845395147739,0.6866326928138733,730.0,6743.0
PbSc0.5Ta0.5O3,29.717997107653076,0.6774387955665588,731.0,7411.0
Ag3AsS3,29.71,0.7094627618789673,732.0,4498.0
CuAlTe2,29.690299469736377,0.6788073182106018,733.0,7318.0
Li4SrP2,29.649867155831533,0.6689125299453735,734.0,7906.0
PtLuSb,29.6344476357986,0.7340164184570312,735.0,1952.0
Zr3O,29.6312321296028,0.7440679669380188,736.0,1203.0
Ba0.25Sr0.75TiO3,29.63,0.7123541235923767,737.0,4151.0
BaCl2,29.5947489723908,0.7564605474472046,738.0,661.0
Zn0.75Cd0.25S,29.572687011786428,0.7016443610191345,739.0,5297.0
KZnF3,29.565698801886548,0.7566162943840027,740.0,655.0
AgTlSe,29.56349288731525,0.6339451670646667,741.0,9047.0
Bi2Se2Te,29.56,0.6826136708259583,742.0,7062.0
Be3N2,29.553399834067758,0.6462728977203369,743.0,8774.0
ZnIn2Se4,29.55,0.6053124070167542,744.0,9336.0
CaAgBi,29.537566089460817,0.7220739722251892,745.0,3082.0
LiMgH3,29.52041284352775,0.6896567344665527,746.0,6454.0
Tl2S2,29.51748118871669,0.6712605357170105,747.0,7783.0
CuSe,29.51520664919784,0.7247031927108765,748.0,2817.0
BiAlO3,29.508102858958942,0.7306137084960938,749.0,2245.0
CoO2,29.484067628810696,0.7198153734207153,750.0,3341.0
AuBr,29.48,0.763168215751648,751.0,485.0
ZrNiSn,29.476040232487694,0.6978466510772705,752.0,5658.0
TlInTe2,29.45,0.6807959675788879,753.0,7197.0
MnRh2O4,29.44564152554232,0.6900536417961121,754.0,6417.0
AlC3N3,29.42733358401748,0.7764472961425781,755.0,275.0
Pb(Fe0.5Nb0.5)O3,29.42,0.7184833884239197,756.0,3502.0
Cs2Au2I6,29.41160334744364,0.699411153793335,757.0,5516.0
Li3OBr,29.400314679293245,0.687125027179718,758.0,6695.0
Na3As,29.362028050407947,0.6892397403717041,759.0,6489.0
RhTi,29.341478411050307,0.7274324893951416,760.0,2547.0
CdSnP2,29.33943769057022,0.7403068542480469,761.0,1454.0
PbF2,29.31697531025506,0.7331845760345459,762.0,2024.0
Al2Ge2Eu,29.312678849150576,0.7723584771156311,763.0,331.0
CsCdF3,29.29141521217252,0.7284635901451111,764.0,2441.0
RbBH4,29.29,0.7058510780334473,765.0,4854.0
CaGe2,29.26728467840872,0.7075941562652588,766.0,4687.0
HK1,29.259091381745964,0.6131724119186401,767.0,9292.0
CdSiAs2,29.25088589893063,0.7454491853713989,768.0,1132.0
Li2S,29.25,0.6409012675285339,769.0,8899.0
LaOI,29.23669262096324,0.7726054191589355,770.0,328.0
Al2Ce,29.226437669698505,0.7750054597854614,771.0,293.0
CeRhAs,29.208897468594827,0.7214207053184509,772.0,3165.0
Tl5Se2I,29.196193598108568,0.6536051034927368,773.0,8557.0
AuCN,29.173814500094124,0.7264998555183411,774.0,2648.0
ThNi2,29.16850670825136,0.6999831795692444,775.0,5466.0
PdTiSi,29.123072548573145,0.7138954997062683,776.0,3990.0
InGaP2,29.11,0.7240457534790039,777.0,2879.0
Sn2P2Se6,29.09891202883604,0.6921733021736145,778.0,6232.0
Si2N2O,29.09392587940713,0.7922282814979553,779.0,147.0
CaTe,29.09201434124691,0.7076477408409119,780.0,4682.0
HoAuGe,29.063187219445137,0.6803381443023682,781.0,7232.0
Rh2S3,29.05523514270977,0.7441110610961914,782.0,1199.0
PbClBr,29.050503212206287,0.7113187313079834,783.0,4268.0
Nb3O7F,29.03174332014844,0.6978216767311096,784.0,5661.0
CsK2Sb,29.03,0.720737099647522,785.0,3243.0
CuCN,29.02921228458501,0.7085917592048645,786.0,4594.0
Ni6Mn1O8,29.02893888526201,0.6792742609977722,787.0,7293.0
LiInO2,29.016055832369307,0.6912441253662109,788.0,6311.0
BiCuSeO,29.01452830746749,0.7159069180488586,789.0,3778.0
Al2S3,28.99587799095656,0.7749524712562561,790.0,294.0
YCuTe2,28.99,0.6795191764831543,791.0,7275.0
Ba0.8Ca0.2TiO3,28.96,0.6867614984512329,792.0,6732.0
CaAlH5,28.955704106254807,0.6822257041931152,793.0,7096.0
TlBa2YCu2O7,28.91629017523243,0.709220826625824,794.0,4522.0
CdIn2Te4,28.914683112494288,0.7043936848640442,795.0,4996.0
FeSb2O6,28.848149154950253,0.7234331965446472,796.0,2948.0
YbMnO3,28.841471634737808,0.7147050499916077,797.0,3913.0
KCl,28.838501688986,0.7712027430534363,798.0,345.0
Sr2MnMoO6,28.82817861913793,0.7119190096855164,799.0,4198.0
FeS2,28.825483659677648,0.7022693157196045,800.0,5227.0
TlCu7S4,28.81,0.6502571702003479,801.0,8658.0
CeAg2Si2,28.80187442875669,0.7120595574378967,802.0,4178.0
Ba2CaWO6,28.67591807418338,0.7048421502113342,803.0,4958.0
CdSe0.5Te0.5,28.66,0.7096954584121704,804.0,4466.0
K2ZnH4,28.646949330153536,0.6923984289169312,805.0,6206.0
FeSi4P4,28.63038977835629,0.6606600284576416,806.0,8297.0
LiRhO2,28.62475272536549,0.7066106796264648,807.0,4785.0
Ba2CeZrO6,28.62,0.6959125399589539,808.0,5845.0
BaHgO2,28.61775733279929,0.7058192491531372,809.0,4856.0
GaS0.5Se0.5,28.61,0.716049075126648,810.0,3762.0
CsTmO2,28.60584308492401,0.7423126697540283,811.0,1319.0
InSe,28.59799488567009,0.6324373483657837,812.0,9071.0
CsPbBr3,28.58729598092515,0.7321791052818298,813.0,2108.0
CuI,28.56375262373516,0.7190719246864319,814.0,3424.0
BaAlH5,28.5475352218798,0.651277482509613,815.0,8634.0
CuCd2InTe4,28.49,0.6744458079338074,816.0,7598.0
NaVOPO4,28.48800232027108,0.6593700051307678,817.0,8356.0
Ba2LaNbO6,28.48405222925324,0.6978161931037903,818.0,5663.0
ErIn3,28.482573522579468,0.7423981428146362,819.0,1312.0
CdGa2Te4,28.47,0.6718018054962158,820.0,7752.0
RbBr,28.456665478005704,0.7417692542076111,821.0,1358.0
SbAsO4,28.447833953822173,0.7418780326843262,822.0,1352.0
Li7PN4,28.424512701398783,0.6660401225090027,823.0,8047.0
Th0.5Ce0.5O2,28.41,0.712050199508667,824.0,4181.0
